PRECINCT,HOUR,INCIDENT_COUNT,AVG_SEVERITY,SAFETY_INDEX
7.0,20,540,2.1055555555555556,47.193541639318816
7.0,21,402,2.1218905472636815,47.81770231462336
7.0,22,394,2.1522842639593907,47.8324360436922
7.0,23,358,2.1620111731843576,48.07275192128475
9.0,0,426,2.356807511737089,47.44188069314795
9.0,1,431,2.37122969837587,47.404488972096296
9.0,2,395,2.4936708860759493,47.482832325374744
9.0,3,276,2.4094202898550723,48.52414141930618
9.0,4,174,2.4195402298850577,50.38183313275245
9.0,5,141,2.354609929078014,51.73907543055412
9.0,6,140,2.2714285714285714,52.021726342265055
9.0,7,265,2.086792452830189,49.173311962041915
9.0,8,435,2.108045977011494,47.64330123631933
9.0,9,424,2.0919811320754715,47.72191812600718
9.0,10,583,2.1200686106346485,47.04338524959206
9.0,11,546,2.141025641025641,47.142224485518426
9.0,12,637,2.1444270015698588,46.879265161703586
9.0,13,574,2.177700348432056,47.024070587679574
9.0,14,643,2.139968895800933,46.86792502146263
9.0,15,673,2.138187221396731,46.800106412091125
9.0,16,600,2.1616666666666666,46.9622781358776
9.0,17,747,2.215528781793842,46.60678386087106
9.0,18,584,2.183219178082192,46.990635122520146
9.0,19,586,2.1587030716723548,47.00385072139739
9.0,20,516,2.1569767441860463,47.23396600103893
9.0,21,479,2.210855949895616,47.331620036327394
9.0,22,439,2.2596810933940774,47.467562372526174
9.0,23,438,2.2990867579908674,47.43555591014319
10.0,0,384,2.3229166666666665,47.708448079698556
10.0,1,284,2.214788732394366,48.70759144151807
10.0,2,236,2.3008474576271185,49.244296310062055
10.0,3,211,2.3175355450236967,49.67777986846233
10.0,4,189,2.4285714285714284,49.96267647002532
10.0,5,111,2.3063063063063063,53.64507633296204
10.0,6,123,2.2845528455284554,52.90430992118147
10.0,7,181,2.0994475138121547,50.92810108537446
10.0,8,294,2.193877551020408,48.623529932632
10.0,9,374,2.1310160427807485,47.99327956080177
10.0,10,420,2.107142857142857,47.7273487616263
10.0,11,361,2.085872576177285,48.149553636014446
10.0,12,533,2.148217636022514,47.18044344001911
10.0,13,391,2.125319693094629,47.88385693544363
10.0,14,475,2.122105263157895,47.43345601525669
10.0,15,509,2.2337917485265226,47.193541639318816
10.0,16,503,2.20675944333996,47.23914195816458
10.0,17,496,2.276209677419355,47.2068254641179
10.0,18,529,2.1625708884688093,47.18207069664102
10.0,19,510,2.180392156862745,47.23568821698901
10.0,20,507,2.222879684418146,47.21017588754216
10.0,21,431,2.2320185614849186,47.53456966487475
10.0,22,384,2.2604166666666665,47.77451958795156
10.0,23,356,2.235955056179775,47.99663938202822
13.0,0,493,2.3002028397565923,47.19850110962244
13.0,1,411,2.2773722627737225,47.5961171037727
13.0,2,339,2.2949852507374633,48.05859310351232
13.0,3,291,2.350515463917526,48.43510587611846
13.0,4,262,2.4236641221374047,48.67557194945221
13.0,5,156,2.128205128205128,51.73907543055412
13.0,6,197,2.0862944162436547,50.50501978161386
13.0,7,435,2.1149425287356323,47.63572154271573
13.0,8,656,2.051829268292683,46.90245094620811
13.0,9,645,2.142635658914729,46.86119971108529
13.0,10,696,2.086206896551724,46.7868445807426
13.0,11,809,2.1100123609394315,46.56755015037969
13.0,12,963,2.1931464174454827,46.32809998193194
13.0,13,929,2.1829924650161465,46.369902744190426
13.0,14,1004,2.164342629482072,46.29976886128749
13.0,15,1120,2.1678571428571427,46.19674938675353
13.0,16,1053,2.173789173789174,46.25005928871356
13.0,17,1071,2.1746031746031744,46.23406620285414
13.0,18,941,2.1987247608926674,46.349074964555186
13.0,19,816,2.1813725490196076,46.51633990045515
13.0,20,728,2.1826923076923075,46.6602784183017
13.0,21,565,2.184070796460177,47.04618026318209
13.0,22,512,2.19140625,47.218604203152644
13.0,23,462,2.24025974025974,47.37829268958603
14.0,0,1025,2.3180487804878047,46.21596241333378
14.0,1,759,2.3069828722002637,46.53617248928513
14.0,2,641,2.363494539781591,46.72579975492067
14.0,3,505,2.388118811881188,47.086283841259814
14.0,4,418,2.45933014354067,47.39231605123513
14.0,5,306,2.3986928104575163,48.22282767369544
14.0,6,417,2.338129496402878,47.50502689420373
14.0,7,579,2.243523316062176,46.95974785678395
14.0,8,915,2.1846994535519126,46.385150460803544
14.0,9,1096,2.229014598540146,46.19135916455416
14.0,10,1350,2.1725925925925926,46.04559589247683
14.0,11,1325,2.200754716981132,46.04983268207724
14.0,12,1586,2.210592686002522,45.92682276127235
14.0,13,1626,2.2601476014760147,45.89886483159987
14.0,14,1816,2.2334801762114536,45.844382304369454
14.0,15,1942,2.238928939237899,45.80908976333272
14.0,16,1993,2.283492222779729,45.78722286299143
14.0,17,2096,2.2900763358778624,45.7629266361972
14.0,18,2088,2.3520114942528734,45.752889741541736
14.0,19,1759,2.32802728823195,45.839377347799726
14.0,20,1733,2.307559145989613,45.85187284327163
14.0,21,1348,2.3108308605341246,46.00313502792372
14.0,22,1097,2.3181403828623517,46.15704940049574
14.0,23,1101,2.3251589464123525,46.15148331138983
17.0,0,279,2.2795698924731185,48.67029410340677
17.0,1,163,2.233128834355828,51.17466105112505
17.0,2,154,2.4220779220779223,51.03336830935778
17.0,3,126,2.3015873015873014,52.66889946425148
17.0,4,97,2.4948453608247423,54.12675816171324
17.0,5,93,2.3010752688172045,55.279193191248815
17.0,6,105,2.1714285714285713,54.66759389925844
17.0,7,205,2.1658536585365855,50.11956209858873
17.0,8,300,2.11,48.68617766851984
17.0,9,405,2.1358024691358026,47.78303631994024
17.0,10,396,2.1944444444444446,47.771693744771575
17.0,11,336,2.1458333333333335,48.27518766748034
17.0,12,447,2.272930648769575,47.41680566761331
17.0,13,386,2.1709844559585494,47.86243096229773
17.0,14,400,2.1625,47.78303631994024
17.0,15,412,2.233009708737864,47.63572154271573
17.0,16,447,2.2170022371364655,47.46973058696409
17.0,17,447,2.21923937360179,47.467562372526174
17.0,18,413,2.2203389830508473,47.64330123631933
17.0,19,374,2.2245989304812834,47.88077400867573
17.0,20,335,2.208955223880597,48.19928200497263
17.0,21,254,2.1968503937007875,49.138773878731044
17.0,22,244,2.2540983606557377,49.19433623530097
17.0,23,235,2.272340425531915,49.310455317570714
18.0,0,667,2.2863568215892056,46.716573932688725
18.0,1,539,2.3172541743970316,47.02543584686543
18.0,2,469,2.3347547974413647,47.26544716492644
18.0,3,442,2.31447963800905,47.40245023592079
18.0,4,287,2.3797909407665507,48.439668458858684
18.0,5,205,2.2390243902439027,49.96267647002532
18.0,6,207,2.1449275362318843,50.11956209858873
18.0,7,394,2.0609137055837565,47.94387529301384
18.0,8,629,2.077901430842607,46.94970417817807
18.0,9,744,2.138440860215054,46.65859216242018
18.0,10,805,2.1229813664596273,46.56608884167772
18.0,11,916,2.156113537117904,46.39810789184664
18.0,12,1079,2.2094531974050047,46.212952008807655
18.0,13,1055,2.2208530805687206,46.228597632330754
18.0,14,1201,2.2597835137385514,46.104238026639074
18.0,15,1260,2.242857142857143,46.07311200747625
18.0,16,1273,2.2992930086410057,46.04708561033388
18.0,17,1313,2.3115003808073116,46.02117188231252
18.0,18,1468,2.309264305177112,45.94762614298915
18.0,19,1272,2.289308176100629,46.05083676287055
18.0,20,1008,2.2529761904761907,46.25743998163957
18.0,21,864,2.247685185185185,46.4164472939583
18.0,22,823,2.245443499392467,46.472276855843866
18.0,23,690,2.236231884057971,46.70026880162811
19.0,0,407,2.3366093366093366,47.56019825141901
19.0,1,291,2.3092783505154637,48.49075309061079
19.0,2,217,2.3824884792626726,49.44170693981709
19.0,3,203,2.399014778325123,49.69568096909442
19.0,4,167,2.461077844311377,50.50501978161386
19.0,5,160,2.4375,50.78427443868661
19.0,6,217,2.230414746543779,49.72281001313086
19.0,7,463,2.0950323974082075,47.51629578610917
19.0,8,901,2.09322974472808,46.44903731731299
19.0,9,845,2.1704142011834318,46.481081550433906
19.0,10,1009,2.21209117938553,46.27383986809412
19.0,11,1005,2.1960199004975123,46.28465747121539
19.0,12,1331,2.3230653643876784,46.00822502881558
19.0,13,1070,2.236448598130841,46.209589363049886
19.0,14,1131,2.239610963748895,46.160358470910055
19.0,15,1183,2.260355029585799,46.115986361150526
19.0,16,1114,2.2378815080789947,46.17386022151353
19.0,17,1147,2.2432432432432434,46.147276518226626
19.0,18,1017,2.1946902654867255,46.27383986809412
19.0,19,806,2.2506203473945408,46.493895438922166
19.0,20,743,2.1184387617765816,46.67306193056746
19.0,21,515,2.153398058252427,47.24087350017866
19.0,22,466,2.2124463519313307,47.38628272188492
19.0,23,343,2.2332361516034984,48.101513175141
20.0,0,217,2.3225806451612905,49.54805016596489
20.0,1,152,2.3815789473684212,51.20701353281884
20.0,2,115,2.356521739130435,53.18421575352956
20.0,3,100,2.46,53.98354033574308
20.0,4,83,2.4819277108433737,55.66600217480999
20.0,5,92,2.3369565217391304,55.23286606879905
20.0,6,88,2.2954545454545454,55.87089604233992
20.0,7,150,2.1666666666666665,51.87735695351424
20.0,8,350,2.14,48.16467081503429
20.0,9,391,2.161125319693095,47.84135997568915
20.0,10,432,2.2291666666666665,47.532268826037445
20.0,11,434,2.2027649769585254,47.54847578077638
20.0,12,575,2.217391304347826,46.990635122520146
20.0,13,475,2.1621052631578945,47.39433499396802
20.0,14,508,2.1692913385826773,47.25308228552295
20.0,15,533,2.2420262664165103,47.1025529975308
20.0,16,561,2.306595365418895,46.96608821996878
20.0,17,493,2.2981744421906694,47.20016010277784
20.0,18,512,2.240234375,47.17719743901567
20.0,19,508,2.1653543307086616,47.25659904992472
20.0,20,420,2.2285714285714286,47.5961171037727
20.0,21,333,2.24024024024024,48.17611508695313
20.0,22,292,2.2739726027397262,48.528968647551295
20.0,23,206,2.2475728155339807,49.92255712138189
22.0,0,24,2.25,84.79128601110166
22.0,1,11,2.3636363636363638,100.0
22.0,2,6,2.3333333333333335,100.0
22.0,4,4,2.5,100.0
22.0,5,11,2.272727272727273,100.0
22.0,6,11,2.1818181818181817,100.0
22.0,7,17,2.3529411764705883,98.60663446239528
22.0,8,29,1.9310344827586208,83.3815565772962
22.0,9,32,1.9375,79.69806999219158
22.0,10,18,2.111111111111111,100.0
22.0,11,44,1.9772727272727273,69.81898719689184
22.0,12,46,1.9565217391304348,69.00231635248039
22.0,13,39,2.230769230769231,69.81898719689184
22.0,14,52,2.3461538461538463,62.79026271630153
22.0,15,45,2.022222222222222,68.74205861085477
22.0,16,45,1.9777777777777779,69.26842258268186
22.0,17,63,2.2857142857142856,60.12102091950592
22.0,18,43,1.9767441860465116,70.39546073412345
22.0,19,40,2.0,71.96274816347187
22.0,20,38,2.3947368421052633,68.74205861085477
22.0,21,28,2.2142857142857144,79.69806999219158
22.0,22,26,2.4615384615384617,78.62371973820274
22.0,23,17,2.588235294117647,93.76229149895465
23.0,0,560,2.1982142857142857,47.05038981248826
23.0,1,422,2.2298578199052135,47.584016916529215
23.0,2,336,2.1339285714285716,48.29168041951901
23.0,3,221,2.248868778280543,49.607616198379205
23.0,4,216,2.199074074074074,49.80625324120926
23.0,5,211,2.156398104265403,50.003501213809734
23.0,6,223,2.1748878923766815,49.71372970766986
23.0,7,356,1.9662921348314606,48.36387744156829
23.0,8,516,1.9767441860465116,47.408578437013055
23.0,9,479,1.9958246346555324,47.54847578077638
23.0,10,578,1.9982698961937717,47.1643258506211
23.0,11,591,2.0,47.1221705819037
23.0,12,651,2.0737327188940093,46.8977588304106
23.0,13,661,1.9773071104387292,46.94970417817807
23.0,14,729,2.0027434842249656,46.77880083983195
23.0,15,790,2.0544303797468353,46.63217727053361
23.0,16,783,2.077905491698595,46.628948468060386
23.0,17,763,2.074705111402359,46.66536275141763
23.0,18,756,2.085978835978836,46.67048577318125
23.0,19,799,2.07008760951189,46.6075625319692
23.0,20,736,2.110054347826087,46.69137371510474
23.0,21,678,2.1769911504424777,46.76297494308091
23.0,22,625,2.1568,46.90010140751129
23.0,23,533,2.1669793621013134,47.1643258506211
24.0,0,341,2.302052785923754,48.03416237908844
24.0,1,234,2.217948717948718,49.42581929020141
24.0,2,178,2.365168539325843,50.38183313275245
24.0,3,162,2.3271604938271606,50.9727369412431
24.0,4,106,2.3962264150943398,53.710637076807814
24.0,5,99,2.282828282828283,54.75032604115853
24.0,6,115,2.121739130434783,54.054562290425004
24.0,7,180,2.0388888888888888,51.12679348284241
24.0,8,381,2.0183727034120733,48.09065757835065
24.0,9,384,2.1484375,47.90251144505014
24.0,10,495,2.1676767676767676,47.30535851311686
24.0,11,438,2.095890410958904,47.6407691672869
24.0,12,596,2.139261744966443,46.990635122520146
24.0,13,569,2.110720562390158,47.09364196772406
24.0,14,527,2.127134724857685,47.22029888855728
24.0,15,619,2.150242326332795,46.92029755494207
24.0,16,647,2.1622874806800616,46.84245793596654
24.0,17,594,2.1481481481481484,46.98932495539007
24.0,18,524,2.133587786259542,47.225401134596666
24.0,19,501,2.1157684630738522,47.32972120786345
24.0,20,481,2.1663201663201663,47.36445774162513
24.0,21,396,2.1893939393939394,47.777351949800924
24.0,22,395,2.169620253164557,47.806039115323124
24.0,23,296,2.222972972972973,48.55824013797382
25.0,0,592,2.320945945945946,46.87017984410734
25.0,1,427,2.259953161592506,47.52768145409653
25.0,2,325,2.292307692307692,48.17995032617784
25.0,3,297,2.3265993265993266,48.4035375576221
25.0,4,218,2.403669724770642,49.38663076514747
25.0,5,181,2.281767955801105,50.479905215429525
25.0,6,248,2.2298387096774195,49.173311962041915
25.0,7,362,2.1187845303867405,48.09788520733058
25.0,8,536,2.0671641791044775,47.242608167719844
25.0,9,581,1.9896729776247848,47.162729428487815
25.0,10,683,2.060029282576867,46.83379498744391
25.0,11,656,2.0365853658536586,46.914304157897185
25.0,12,805,2.0645962732919254,46.601359399996056
25.0,13,822,2.0839416058394162,46.56317646111233
25.0,14,917,2.0959651035986915,46.427868578343414
25.0,15,1079,2.1566265060240966,46.23485279876157
25.0,16,1082,2.1857670979667283,46.220134974025804
25.0,17,931,2.201933404940924,46.35862328109183
25.0,18,944,2.1927966101694913,46.34857727706726
25.0,19,1012,2.2371541501976284,46.26034194578252
25.0,20,926,2.237580993520518,46.34758334327139
25.0,21,754,2.259946949602122,46.569748545249105
25.0,22,701,2.2781740370898715,46.653558736128865
25.0,23,554,2.324909747292419,46.973761634667945
26.0,0,273,2.2344322344322345,48.81314203489909
26.0,1,201,2.1393034825870645,50.27586396667376
26.0,2,138,2.2318840579710146,52.23935181232079
26.0,3,157,2.2738853503184715,51.289480643018706
26.0,4,116,2.3189655172413794,53.24269422110562
26.0,5,104,2.3461538461538463,54.054562290425004
26.0,6,113,2.168141592920354,54.018906370319385
26.0,7,163,2.079754601226994,51.60650464895518
26.0,8,212,2.0849056603773586,50.141284724082126
26.0,9,233,2.184549356223176,49.506506076560015
26.0,10,262,2.1297709923664123,49.138773878731044
26.0,11,270,2.0555555555555554,49.15942205178068
26.0,12,321,2.208722741433022,48.32522421139456
26.0,13,337,2.1543026706231454,48.25482729693673
26.0,14,375,2.168,47.940646494208835
26.0,15,365,2.2054794520547945,47.966701496739624
26.0,16,420,2.2071428571428573,47.618226377939926
26.0,17,419,2.2744630071599046,47.55549450244341
26.0,18,406,2.2019704433497536,47.70310224923961
26.0,19,347,2.1844380403458215,48.13088152670398
26.0,20,394,2.1573604060913705,47.82652175150597
26.0,21,341,2.2404692082111435,48.10879760265564
26.0,22,289,2.2110726643598615,48.65455967975016
26.0,23,276,2.278985507246377,48.70759144151807
28.0,0,335,2.256716417910448,48.13832073215942
28.0,1,229,2.2183406113537116,49.51474947067815
28.0,2,183,2.3224043715846996,50.33418163846347
28.0,3,139,2.2661870503597124,52.085563146814735
28.0,4,124,2.282258064516129,52.85070251442082
28.0,5,141,2.3333333333333335,51.79761841139916
28.0,6,151,2.1324503311258276,51.93846094502634
28.0,7,240,2.0166666666666666,49.72281001313086
28.0,8,346,2.0260115606936417,48.359533624767984
28.0,9,369,2.062330623306233,48.11979603526316
28.0,10,518,2.1216216216216215,47.258362232077026
28.0,11,550,2.1,47.1643258506211
28.0,12,636,2.1320754716981134,46.890772560650156
28.0,13,602,2.101328903654485,47.00385072139739
28.0,14,705,2.1163120567375886,46.74748847575081
28.0,15,701,2.1512125534950073,46.732330633722135
28.0,16,794,2.1964735516372795,46.54105848376515
28.0,17,761,2.2155059132720103,46.58310320732065
28.0,18,681,2.1483113069016153,46.77580711671107
28.0,19,605,2.1586776859504133,46.950952908892944
28.0,20,530,2.1943396226415093,47.15163134340821
28.0,21,419,2.2291169451073984,47.60099345332136
28.0,22,407,2.2751842751842752,47.62070949296519
28.0,23,349,2.160458452722063,48.14579940289579
30.0,0,372,2.252688172043011,47.86243096229773
30.0,1,270,2.303703703703704,48.745728269554704
30.0,2,199,2.2562814070351758,50.066102185069354
30.0,3,195,2.276923076923077,50.11956209858873
30.0,4,154,2.3051948051948052,51.3231179319115
30.0,5,125,2.136,53.30204877059294
30.0,6,161,2.1677018633540373,51.42634296458822
30.0,7,223,2.094170403587444,49.88312504209424
30.0,8,285,1.975438596491228,49.10484926048786
30.0,9,325,2.0492307692307694,48.51932868724198
30.0,10,383,2.0757180156657964,48.00000765563511
30.0,11,349,2.025787965616046,48.33372877248889
30.0,12,485,2.0804123711340208,47.431360282698996
30.0,13,466,2.109442060085837,47.48723511369789
30.0,14,451,2.0643015521064303,47.60834726080398
30.0,15,552,2.130434782608696,47.131371136584086
30.0,16,518,2.0849420849420848,47.292483071876134
30.0,17,557,2.1615798922800717,47.08921975816465
30.0,18,544,2.099264705882353,47.185333759394254
30.0,19,459,2.104575163398693,47.52539489137443
30.0,20,505,2.0772277227722773,47.350807435486395
30.0,21,460,2.121739130434783,47.502786971017606
30.0,22,385,2.1298701298701297,47.91826540590686
30.0,23,346,2.254335260115607,48.051568151617545
32.0,0,572,2.2010489510489513,47.011880850977285
32.0,1,487,2.2299794661190964,47.28157908730527
32.0,2,386,2.2590673575129534,47.763255102981816
32.0,3,324,2.299382716049383,48.17995032617784
32.0,4,289,2.2283737024221453,48.62866140478741
32.0,5,252,2.2738095238095237,49.0387761820247
32.0,6,246,2.154471544715447,49.34058055117843
32.0,7,353,2.028328611898017,48.295832400741034
32.0,8,453,2.0022075055187636,47.66892901329586
32.0,9,467,2.0256959314775163,47.57204463824179
32.0,10,549,2.0054644808743167,47.254839070646455
32.0,11,571,2.0367775831873907,47.15163134340821
32.0,12,693,2.0447330447330447,46.82310385743053
32.0,13,623,2.0545746388443016,46.98410475823119
32.0,14,685,2.002919708029197,46.87244124057899
32.0,15,809,2.1013597033374536,46.57269180802723
32.0,16,820,2.0951219512195123,46.55955505658216
32.0,17,789,2.100126742712294,46.605229338244236
32.0,18,784,2.0931122448979593,46.61777161708588
32.0,19,770,2.101298701298701,46.63623572358054
32.0,20,771,2.106355382619974,46.63136857878116
32.0,21,744,2.1841397849462365,46.630560882341626
32.0,22,652,2.1487730061349692,46.8402829237304
32.0,23,564,2.223404255319149,47.01863132540483
33.0,0,456,2.2521929824561404,47.39433499396802
33.0,1,291,2.2061855670103094,48.63897230678192
33.0,2,219,2.3333333333333335,49.49011607964412
33.0,3,216,2.3472222222222223,49.52302538311627
33.0,4,195,2.348717948717949,49.97281580322505
33.0,5,163,2.3190184049079754,50.95777959977036
33.0,6,188,2.3031914893617023,50.24151984125488
33.0,7,217,2.1152073732718892,49.96267647002532
33.0,8,294,2.061224489795918,48.83620659047896
33.0,9,355,2.095774647887324,48.1837958751854
33.0,10,341,2.129032258064516,48.25482729693673
33.0,11,393,2.1017811704834606,47.899383539989
33.0,12,444,2.1036036036036037,47.60099345332136
33.0,13,492,2.119918699186992,47.36249647999802
33.0,14,509,2.1277013752455796,47.287015977119
33.0,15,545,2.2073394495412844,47.09069137736134
33.0,16,575,2.293913043478261,46.93486709875157
33.0,17,530,2.2471698113207546,47.10854356388842
33.0,18,571,2.2889667250437826,46.94970417817807
33.0,19,560,2.2517857142857145,47.0091956503644
33.0,20,539,2.2133580705009277,47.1055432592793
33.0,21,509,2.3222003929273085,47.1221705819037
33.0,22,426,2.300469483568075,47.49387299099121
33.0,23,401,2.251870324189526,47.67933905603671
34.0,0,706,2.3045325779036827,46.628948468060386
34.0,1,577,2.315424610051993,46.914304157897185
34.0,2,467,2.3319057815845823,47.27617215280731
34.0,3,420,2.380952380952381,47.45037276846235
34.0,4,413,2.3365617433414045,47.52768145409653
34.0,5,203,2.29064039408867,49.902756281567555
34.0,6,212,2.268867924528302,49.750277465201016
34.0,7,282,2.1843971631205674,48.779106838434636
34.0,8,365,2.03013698630137,48.19539479830539
34.0,9,464,2.0689655172413794,47.5391857227921
34.0,10,552,2.1159420289855073,47.14378558365282
34.0,11,564,2.0797872340425534,47.13600671016985
34.0,12,678,2.1253687315634218,46.79805055567539
34.0,13,653,2.134762633996937,46.84792277122988
34.0,14,696,2.1120689655172415,46.768869282176965
34.0,15,761,2.1471747700394217,46.62333610194987
34.0,16,788,2.1637055837563453,46.569014887371864
34.0,17,819,2.1636141636141635,46.521746121836216
34.0,18,771,2.173800259403372,46.5906464134231
34.0,19,785,2.16687898089172,46.571954694597785
34.0,20,755,2.1880794701986757,46.60912270226874
34.0,21,707,2.1612446958981613,46.71382973360206
34.0,22,782,2.2404092071611252,46.5354776772847
34.0,23,692,2.28757225433526,46.66536275141763
40.0,0,1195,2.221757322175732,46.121690830241086
40.0,1,963,2.2751817237798546,46.29171029171136
40.0,2,727,2.3191196698762035,46.58310320732065
40.0,3,542,2.3265682656826567,47.0091956503644
40.0,4,524,2.4064885496183206,47.0091956503644
40.0,5,424,2.2995283018867925,47.50502689420373
40.0,6,501,2.2255489021956087,47.23053083666854
40.0,7,695,2.0906474820143885,46.78583426916917
40.0,8,932,2.101931330472103,46.40692256077812
40.0,9,991,2.0393541876892027,46.373543162873005
40.0,10,1060,2.059433962264151,46.29527547147192
40.0,11,1062,2.1271186440677967,46.262425788370464
40.0,12,1180,2.1313559322033897,46.166381110637495
40.0,13,1215,2.130864197530864,46.14215692206639
40.0,14,1584,2.1666666666666665,45.93993147524599
40.0,15,1929,2.1565578019699325,45.83124429337393
40.0,16,1974,2.1778115501519757,45.814677380694995
40.0,17,1862,2.1858216970998927,45.84257461735287
40.0,18,1785,2.208963585434174,45.85944286985253
40.0,19,1704,2.1848591549295775,45.89138695289494
40.0,20,1549,2.2194964493221434,45.93884758412785
40.0,21,1400,2.210714285714286,46.00755682542533
40.0,22,1471,2.213460231135282,45.97350280555397
40.0,23,1269,2.227738376674547,46.072845205161805
41.0,0,646,2.263157894736842,46.77680365929121
41.0,1,415,2.2240963855421687,47.628191121226564
41.0,2,354,2.225988700564972,48.023824940581314
41.0,3,296,2.2195945945945947,48.563170698511755
41.0,4,266,2.281954887218045,48.830411953368696
41.0,5,254,2.3188976377952755,48.93772587798459
41.0,6,294,2.2312925170068025,48.568116291246454
41.0,7,383,2.1801566579634466,47.87156953390641
41.0,8,543,2.1068139963167587,47.18207069664102
41.0,9,555,2.154954954954955,47.10106161698482
41.0,10,623,2.102728731942215,46.945969424788075
41.0,11,626,2.1246006389776357,46.92150164192733
41.0,12,728,2.1634615384615383,46.67220212100173
41.0,13,632,2.170886075949367,46.87244124057899
41.0,14,872,2.176605504587156,46.441891845535764
41.0,15,1005,2.145273631840796,46.30750328565881
41.0,16,969,2.218782249742002,46.31026228497353
41.0,17,981,2.2038735983690114,46.3047595999388
41.0,18,902,2.2228381374722836,46.3819595722362
41.0,19,798,2.2230576441102756,46.52038999527783
41.0,20,830,2.2457831325301205,46.462376297978665
41.0,21,715,2.2433566433566434,46.64773399915812
41.0,22,660,2.243939393939394,46.75809947691436
41.0,23,577,2.2564991334488735,46.955967013483864
42.0,0,791,2.2553729456384324,46.51365497212352
42.0,1,584,2.3236301369863015,46.88961418872967
42.0,2,465,2.253763440860215,47.35274631484798
42.0,3,334,2.2095808383233533,48.207088021613345
42.0,4,363,2.322314049586777,47.847344550092814
42.0,5,300,2.216666666666667,48.52414141930618
42.0,6,347,2.1354466858789625,48.195394798305394
42.0,7,524,1.952290076335878,47.40245023592079
42.0,8,797,2.028858218318695,46.63705042602892
42.0,9,834,1.9928057553956835,46.601359399996056
42.0,10,814,1.9975429975429975,46.62975417937866
42.0,11,825,2.0109090909090908,46.60367856371296
42.0,12,978,1.992842535787321,46.41250522212358
42.0,13,836,2.0454545454545454,46.56535946917647
42.0,14,1066,2.073170731707317,46.283346436455204
42.0,15,1201,2.1090757701915073,46.160358470910055
42.0,16,1205,2.145228215767635,46.1434308796022
42.0,17,1168,2.1472602739726026,46.16874659497666
42.0,18,1261,2.15543219666931,46.103082211830994
42.0,19,1264,2.1542721518987342,46.101642218538146
42.0,20,1252,2.2124600638977636,46.088360385817026
42.0,21,1098,2.202185792349727,46.200380021667534
42.0,22,1023,2.222873900293255,46.256201751933645
42.0,23,831,2.2659446450060168,46.45083791548521
43.0,0,991,2.2986881937436934,46.254555852219184
43.0,1,759,2.3201581027667983,46.52925987926391
43.0,2,691,2.3892908827785817,46.60990420489607
43.0,3,562,2.3540925266903914,46.92998121746902
43.0,4,531,2.4218455743879472,46.97633535126222
43.0,5,394,2.33248730964467,47.638242608742026
43.0,6,435,2.188505747126437,47.557843906474815
43.0,7,632,2.1661392405063293,46.87584572423721
43.0,8,875,2.073142857142857,46.493895438922166
43.0,9,904,2.0929203539823007,46.445453251395136
43.0,10,1000,2.103,46.33241911795498
43.0,11,1030,2.121359223300971,46.294381729039955
43.0,12,1199,2.15929941618015,46.14215692206639
43.0,13,1116,2.1236559139784945,46.218233553963614
43.0,14,1345,2.1531598513011154,46.05488082308227
43.0,15,1481,2.1688048615800133,45.98247048967733
43.0,16,1532,2.1795039164490864,45.95722991004529
43.0,17,1596,2.2017543859649122,45.92543867271976
43.0,18,1612,2.199751861042184,45.91996477033355
43.0,19,1531,2.18680600914435,45.95551386691224
43.0,20,1400,2.204285714285714,46.0095653330883
43.0,21,1296,2.263117283950617,46.04559589247683
43.0,22,1100,2.2554545454545454,46.17799564282896
43.0,23,1014,2.280078895463511,46.240795646518144
44.0,0,1127,2.28039041703638,46.14824353922314
44.0,1,880,2.2409090909090907,46.399749746857744
44.0,2,691,2.314037626628075,46.65188932165534
44.0,3,580,2.293103448275862,46.92150164192733
44.0,4,508,2.326771653543307,47.1221705819037
44.0,5,422,2.3483412322274884,47.46973058696409
44.0,6,472,2.2690677966101696,47.30906812403855
44.0,7,619,2.148626817447496,46.92150164192733
44.0,8,925,2.0886486486486486,46.42212837796146
44.0,9,995,2.090452261306533,46.34362672219938
44.0,10,1021,2.0979431929480903,46.313964994293514
44.0,11,1100,2.11,46.237220720177035
44.0,12,1304,2.1096625766871164,46.093674988472095
44.0,13,1206,2.1227197346600333,46.15148331138983
44.0,14,1423,2.1271960646521433,46.023028003931984
44.0,15,1649,2.176470588235294,45.91276292442974
44.0,16,1775,2.2,45.864703325217846
44.0,17,1747,2.2003434459072695,45.87336522144595
44.0,18,1822,2.190998902305159,45.852807481761374
44.0,19,1793,2.1952035694366985,45.86040426899814
44.0,20,1749,2.221269296740995,45.86751331986736
44.0,21,1502,2.1897470039946736,45.96693450179806
44.0,22,1269,2.2293144208037825,46.072312166391484
44.0,23,1039,2.2666025024061596,46.2239620360618
45.0,0,517,2.3114119922630563,47.1025529975308
45.0,1,430,2.297674418604651,47.476261564866164
45.0,2,403,2.3126550868486353,47.605890731408856
45.0,3,319,2.3385579937304075,48.17611508695313
45.0,4,272,2.2794117647058822,48.756782677312785
45.0,5,206,2.262135922330097,49.89291959826923
45.0,6,232,2.25,49.402216086605705
45.0,7,318,2.069182389937107,48.55824013797381
45.0,8,476,2.088235294117647,47.46323903146384
45.0,9,467,2.074946466809422,47.518563519774354
45.0,10,527,2.0872865275142316,47.25659904992472
45.0,11,545,2.091743119266055,47.18860827149047
